Timestamp,DeviceID,BuildingType,ZoneID,Suhu (C),Kelembaban (%),Tegangan (V),Arus (A),Daya (W),Jumlah Orang
2026-02-02T22:45:00+00:00,DEV_065_MA,mall,65,24.0,63.63,220.87,0.9952,213.48,1
2026-02-02T23:00:00+00:00,DEV_065_MA,mall,65,24.0,55.14,216.94,0.4873,104.93,0
2026-02-02T23:15:00+00:00,DEV_065_MA,mall,65,24.0,65.4,217.62,0.4784,106.36,1
2026-02-02T23:30:00+00:00,DEV_065_MA,mall,65,24.0,55.88,222.78,0.4597,101.68,0
2026-02-02T23:45:00+00:00,DEV_065_MA,mall,65,24.0,63.78,219.25,0.5304,125.33,3
2026-02-03T00:00:00+00:00,DEV_065_MA,mall,65,24.0,69.78,222.16,0.4686,99.45,0
2026-02-03T00:15:00+00:00,DEV_065_MA,mall,65,24.0,60.43,217.17,0.4392,99.35,2
2026-02-03T00:30:00+00:00,DEV_065_MA,mall,65,24.0,48.05,219.76,0.4535,105.42,2
2026-02-03T00:45:00+00:00,DEV_065_MA,mall,65,24.0,57.77,220.14,0.4943,112.22,1
2026-02-03T01:00:00+00:00,DEV_065_MA,mall,65,24.0,56.45,220.98,0.4644,107.69,2
2026-02-03T01:15:00+00:00,DEV_065_MA,mall,65,24.0,49.66,219.38,0.4141,88.78,0
2026-02-03T01:30:00+00:00,DEV_065_MA,mall,65,24.0,63.15,219.18,0.4323,91.52,0
2026-02-03T01:45:00+00:00,DEV_065_MA,mall,65,24.0,55.53,219.99,0.4785,108.26,2
2026-02-03T02:00:00+00:00,DEV_065_MA,mall,65,24.0,74.35,219.69,0.4246,92.08,0
2026-02-03T02:15:00+00:00,DEV_065_MA,mall,65,24.0,60.41,217.05,0.4892,111.84,2
2026-02-03T02:30:00+00:00,DEV_065_MA,mall,65,24.0,68.34,220.45,0.4476,101.04,1
2026-02-03T02:45:00+00:00,DEV_065_MA,mall,65,24.0,73.52,220.82,0.512,119.83,3
2026-02-03T03:00:00+00:00,DEV_065_MA,mall,65,24.0,57.35,217.98,0.4402,94.08,0
2026-02-03T03:15:00+00:00,DEV_065_MA,mall,65,24.0,65.52,219.8,0.4813,111.92,2
2026-02-03T03:30:00+00:00,DEV_065_MA,mall,65,24.0,56.63,220.4,0.4002,88.11,1
2026-02-03T03:45:00+00:00,DEV_065_MA,mall,65,24.0,56.38,221.24,0.5354,129.33,4
2026-02-03T04:00:00+00:00,DEV_065_MA,mall,65,24.0,59.82,220.0,0.4681,99.27,0
2026-02-03T04:15:00+00:00,DEV_065_MA,mall,65,24.0,71.72,225.0,0.4747,106.28,1
2026-02-03T04:30:00+00:00,DEV_065_MA,mall,65,24.0,63.06,220.14,0.4711,102.04,0
2026-02-03T04:45:00+00:00,DEV_065_MA,mall,65,24.0,68.31,221.43,0.4474,98.76,0
2026-02-03T05:00:00+00:00,DEV_065_MA,mall,65,24.15,61.29,220.26,0.4852,106.25,1
2026-02-03T05:15:00+00:00,DEV_065_MA,mall,65,24.0,69.16,219.58,0.4767,104.57,1
2026-02-03T05:30:00+00:00,DEV_065_MA,mall,65,24.0,78.34,223.57,0.4999,106.61,0
2026-02-03T05:45:00+00:00,DEV_065_MA,mall,65,24.06,64.74,219.87,0.4847,107.91,1
2026-02-03T06:00:00+00:00,DEV_065_MA,mall,65,26.31,77.12,217.16,0.9712,205.77,0
2026-02-03T06:15:00+00:00,DEV_065_MA,mall,65,24.94,52.76,222.09,0.9471,205.9,0
2026-02-03T06:30:00+00:00,DEV_065_MA,mall,65,24.62,69.36,216.93,0.985,212.93,1
2026-02-03T06:45:00+00:00,DEV_065_MA,mall,65,25.89,52.81,219.65,0.9908,213.16,1
2026-02-03T07:00:00+00:00,DEV_065_MA,mall,65,25.96,51.66,217.34,1.0526,228.69,0
2026-02-03T07:15:00+00:00,DEV_065_MA,mall,65,26.43,51.78,220.75,1.0666,237.82,2
2026-02-03T07:30:00+00:00,DEV_065_MA,mall,65,25.82,52.65,217.39,1.0991,242.42,2
2026-02-03T07:45:00+00:00,DEV_065_MA,mall,65,26.59,75.65,222.61,1.0654,232.8,1
2026-02-03T08:00:00+00:00,DEV_065_MA,mall,65,27.19,49.17,219.53,1.1052,231.13,0
2026-02-03T08:15:00+00:00,DEV_065_MA,mall,65,27.58,63.28,218.83,1.1744,340.25723212630265,2
2026-02-03T08:30:00+00:00,DEV_065_MA,mall,65,27.09,65.95,218.92,1.1689,256.8,1
2026-02-03T08:45:00+00:00,DEV_065_MA,mall,65,28.19,74.43,218.96,1.1125,240.48,0
2026-02-03T09:00:00+00:00,DEV_065_MA,mall,65,27.74,65.15,223.06,1.3509,303.73,3
2026-02-03T09:15:00+00:00,DEV_065_MA,mall,65,28.41,65.55,221.83,1.4716,353.06,7
2026-02-03T09:30:00+00:00,DEV_065_MA,mall,65,27.74,53.81,220.47,1.3096,299.78,3
2026-02-03T09:45:00+00:00,DEV_065_MA,mall,65,28.56,69.76,220.66,1.2693,271.8,1
2026-02-03T10:00:00+00:00,DEV_065_MA,mall,65,29.25,59.77,217.39,1.623,368.97,6
2026-02-03T10:15:00+00:00,DEV_065_MA,mall,65,29.64,65.9,220.8,1.4786,341.92,4
2026-02-03T10:30:00+00:00,DEV_065_MA,mall,65,29.09,61.19,221.13,1.3431,299.93,1
2026-02-03T10:45:00+00:00,DEV_065_MA,mall,65,30.81,63.24,223.2,1.5413,351.65,5
2026-02-03T11:00:00+00:00,DEV_065_MA,mall,65,29.87,59.71,217.44,1.4682,314.15,1
2026-02-03T11:15:00+00:00,DEV_065_MA,mall,65,29.44,68.48,218.19,1.6899,379.24,5
2026-02-03T11:30:00+00:00,DEV_065_MA,mall,65,29.81,62.4,216.66,1.5528,333.89,2
2026-02-03T11:45:00+00:00,DEV_065_MA,mall,65,30.37,55.04,219.38,1.7143,391.75,7
2026-02-03T12:00:00+00:00,DEV_065_MA,mall,65,30.81,53.55,220.26,1.8378,423.01,6
2026-02-03T12:15:00+00:00,DEV_065_MA,mall,65,29.61,57.85,216.63,1.6835,365.54,3
2026-02-03T12:30:00+00:00,DEV_065_MA,mall,65,30.44,62.31,218.44,1.6942,379.61,3
2026-02-03T12:45:00+00:00,DEV_065_MA,mall,65,29.43,57.42,219.5,1.8778,441.44,8
2026-02-03T13:00:00+00:00,DEV_065_MA,mall,65,30.44,54.96,218.86,1.8338,409.76,5
2026-02-03T13:15:00+00:00,DEV_065_MA,mall,65,29.76,61.2,217.48,1.9684,440.84,7
2026-02-03T13:30:00+00:00,DEV_065_MA,mall,65,30.07,65.62,221.98,1.9153,448.4,6
2026-02-03T13:45:00+00:00,DEV_065_MA,mall,65,30.06,54.97,222.62,1.6857,377.57,1
2026-02-03T14:00:00+00:00,DEV_065_MA,mall,65,28.58,68.95,220.65,1.8855,416.95,5
2026-02-03T14:15:00+00:00,DEV_065_MA,mall,65,30.04,58.04,221.99,1.7419,391.16,2
2026-02-03T14:30:00+00:00,DEV_065_MA,mall,65,29.38,47.15,220.53,1.8073,394.15,3
2026-02-03T14:45:00+00:00,DEV_065_MA,mall,65,29.11,65.53,216.76,2.0216,462.78,8
2026-02-03T15:00:00+00:00,DEV_065_MA,mall,65,28.99,62.0,223.05,1.9172,439.3,6
2026-02-03T15:15:00+00:00,DEV_065_MA,mall,65,28.81,64.61,217.5,1.7826,382.3,3
2026-02-03T15:30:00+00:00,DEV_065_MA,mall,65,28.93,59.63,220.85,1.8415,415.56,4
2026-02-03T15:45:00+00:00,DEV_065_MA,mall,65,27.61,62.19,221.02,1.9897,450.74,7
2026-02-03T16:00:00+00:00,DEV_065_MA,mall,65,27.82,65.85,219.49,1.8033,404.71,5
2026-02-03T16:15:00+00:00,DEV_065_MA,mall,65,27.44,79.35,218.37,1.8347,421.08,6
2026-02-03T16:30:00+00:00,DEV_065_MA,mall,65,27.98,58.18,220.72,1.7923,411.05,6
2026-02-03T16:45:00+00:00,DEV_065_MA,mall,65,26.39,62.0,217.86,1.7954,399.21,5
2026-02-03T17:00:00+00:00,DEV_065_MA,mall,65,26.32,59.64,219.26,1.4308,157.36187101780948,0
2026-02-03T17:15:00+00:00,DEV_065_MA,mall,65,26.38,65.55,219.85,1.4628,311.63,0
2026-02-03T17:30:00+00:00,DEV_065_MA,mall,65,25.77,51.92,218.73,1.4632,312.8,0
2026-02-03T17:45:00+00:00,DEV_065_MA,mall,65,25.35,70.23,220.18,1.5359,343.7,2
2026-02-03T18:00:00+00:00,DEV_065_MA,mall,65,25.08,55.98,218.58,1.4335,310.31,2
2026-02-03T18:15:00+00:00,DEV_065_MA,mall,65,25.16,57.21,221.66,1.5155,342.04,4
2026-02-03T18:30:00+00:00,DEV_065_MA,mall,65,25.27,55.41,217.43,1.4497,312.85,3
2026-02-03T18:45:00+00:00,DEV_065_MA,mall,65,24.27,69.65,219.44,1.3635,303.09,1
2026-02-03T19:00:00+00:00,DEV_065_MA,mall,65,24.36,65.65,217.5,1.3522,297.95,3
2026-02-03T19:15:00+00:00,DEV_065_MA,mall,65,24.0,53.75,219.17,1.2859,276.33,1
2026-02-03T19:30:00+00:00,DEV_065_MA,mall,65,24.16,64.45,219.89,1.3015,286.18,2
2026-02-03T19:45:00+00:00,DEV_065_MA,mall,65,24.0,80.33,222.0,1.2661,281.68,1
2026-02-03T20:00:00+00:00,DEV_065_MA,mall,65,24.0,62.44,221.4,1.2332,274.45,3
2026-02-03T20:15:00+00:00,DEV_065_MA,mall,65,24.0,57.6,222.68,1.2076,276.09,2
2026-02-03T20:30:00+00:00,DEV_065_MA,mall,65,24.0,60.69,218.77,1.1745,262.67,3
2026-02-03T20:45:00+00:00,DEV_065_MA,mall,65,24.0,60.92,220.89,1.1581,258.94,2
2026-02-03T21:00:00+00:00,DEV_065_MA,mall,65,24.0,68.23,218.29,1.0943,236.23,2
2026-02-03T21:15:00+00:00,DEV_065_MA,mall,65,24.0,55.51,217.67,1.0561,231.65,1
2026-02-03T21:30:00+00:00,DEV_065_MA,mall,65,24.0,61.45,220.03,1.1024,245.96,1
2026-02-03T21:45:00+00:00,DEV_065_MA,mall,65,24.0,61.01,220.22,0.9942,220.56,1
2026-02-03T22:00:00+00:00,DEV_065_MA,mall,65,24.0,59.0,219.75,1.0307,229.67,3
2026-02-03T22:15:00+00:00,DEV_065_MA,mall,65,24.0,56.7,220.54,1.0247,227.21,2
2026-02-03T22:30:00+00:00,DEV_065_MA,mall,65,24.0,65.37,221.09,1.0133,220.86,2
2026-02-03T22:45:00+00:00,DEV_065_MA,mall,65,24.0,61.77,215.37,0.9551,196.72,0
2026-02-03T23:00:00+00:00,DEV_065_MA,mall,65,24.0,61.39,222.72,0.4748,104.06,0
2026-02-03T23:15:00+00:00,DEV_065_MA,mall,65,24.0,58.91,221.68,0.4869,110.08,2
2026-02-03T23:30:00+00:00,DEV_065_MA,mall,65,24.0,69.49,219.31,0.45,97.82,0
2026-02-03T23:45:00+00:00,DEV_065_MA,mall,65,24.0,62.91,222.18,0.5046,114.21,1
2026-02-04T00:00:00+00:00,DEV_065_MA,mall,65,24.0,58.62,220.71,0.4593,98.25,0
2026-02-04T00:15:00+00:00,DEV_065_MA,mall,65,24.0,67.94,220.05,0.4846,110.74,2
2026-02-04T00:30:00+00:00,DEV_065_MA,mall,65,24.0,52.08,219.93,0.4864,113.14,2
2026-02-04T00:45:00+00:00,DEV_065_MA,mall,65,24.0,52.24,219.51,0.4753,108.16,1
2026-02-04T01:00:00+00:00,DEV_065_MA,mall,65,24.0,50.22,219.99,0.4344,96.05,1
2026-02-04T01:15:00+00:00,DEV_065_MA,mall,65,24.0,45.19786014078516,221.47,0.4393,96.87,0
2026-02-04T01:30:00+00:00,DEV_065_MA,mall,65,24.0,73.24,217.76,0.4657,112.16,3
2026-02-04T01:45:00+00:00,DEV_065_MA,mall,65,24.0,70.32,222.5,0.5126,127.15,4
2026-02-04T02:00:00+00:00,DEV_065_MA,mall,65,24.0,77.26,221.31,0.444,93.78,0
2026-02-04T02:15:00+00:00,DEV_065_MA,mall,65,24.0,62.85,220.27,0.4686,108.91,2
2026-02-04T02:30:00+00:00,DEV_065_MA,mall,65,24.0,64.95,219.7,0.4747,106.82,1
2026-02-04T02:45:00+00:00,DEV_065_MA,mall,65,24.0,71.84,216.87,0.4575,111.93,4
2026-02-04T03:00:00+00:00,DEV_065_MA,mall,65,24.0,57.59,215.49,0.4752,101.43,0
2026-02-04T03:15:00+00:00,DEV_065_MA,mall,65,24.0,49.94,219.59,0.4848,107.89,1
2026-02-04T03:30:00+00:00,DEV_065_MA,mall,65,24.0,56.46,223.61,0.4897,111.33,1
2026-02-04T03:45:00+00:00,DEV_065_MA,mall,65,24.0,67.17,221.15,0.4648,102.68,0
2026-02-04T04:00:00+00:00,DEV_065_MA,mall,65,24.0,64.56,221.6,0.4537,103.4,1
2026-02-04T04:15:00+00:00,DEV_065_MA,mall,65,24.0,61.12,216.93,0.4812,99.96,0
2026-02-04T04:30:00+00:00,DEV_065_MA,mall,65,24.0,73.25,222.64,0.4982,117.73,3
2026-02-04T04:45:00+00:00,DEV_065_MA,mall,65,24.0,62.05,220.82,0.4599,97.83,0
2026-02-04T05:00:00+00:00,DEV_065_MA,mall,65,24.0,71.66,218.44,0.4723,98.57,0
2026-02-04T05:15:00+00:00,DEV_065_MA,mall,65,24.0,64.82,222.06,0.5088,122.14,3
2026-02-04T05:30:00+00:00,DEV_065_MA,mall,65,24.0,64.9,221.53,0.4991,110.13,0
2026-02-04T05:45:00+00:00,DEV_065_MA,mall,65,24.02,61.59,222.52,0.4421,101.35,1
2026-02-04T06:00:00+00:00,DEV_065_MA,mall,65,25.12,58.92,215.48,1.0414,220.51,1
2026-02-04T06:15:00+00:00,DEV_065_MA,mall,65,24.78,70.93,215.08,1.0394,218.37,1
2026-02-04T06:30:00+00:00,DEV_065_MA,mall,65,24.92,61.43,222.32,1.0543,230.26,2
2026-02-04T06:45:00+00:00,DEV_065_MA,mall,65,24.0,44.51,219.12,1.009,219.48,0
2026-02-04T07:00:00+00:00,DEV_065_MA,mall,65,25.57,67.83,219.48,1.0608,235.65,1
2026-02-04T07:15:00+00:00,DEV_065_MA,mall,65,24.92,44.62,218.81,1.1036,234.25,1
2026-02-04T07:30:00+00:00,DEV_065_MA,mall,65,26.53,57.79,219.12,1.0241,218.68,0
2026-02-04T07:45:00+00:00,DEV_065_MA,mall,65,26.72,49.1,222.2,1.0767,240.74,1
2026-02-04T08:00:00+00:00,DEV_065_MA,mall,65,27.46,62.38,220.66,1.1699,262.6,2
2026-02-04T08:15:00+00:00,DEV_065_MA,mall,65,27.07,61.66,222.98,1.2071,271.21,3
2026-02-04T08:30:00+00:00,DEV_065_MA,mall,65,27.19,48.97,217.48,1.1116,231.68,0
2026-02-04T08:45:00+00:00,DEV_065_MA,mall,65,27.94,63.65,221.23,1.2259,278.77,3
2026-02-04T09:00:00+00:00,DEV_065_MA,mall,65,29.72,65.63,217.46,1.423,316.58,5
2026-02-04T09:15:00+00:00,DEV_065_MA,mall,65,29.02,52.24,217.59,1.2834,282.35,2
2026-02-04T09:30:00+00:00,DEV_065_MA,mall,65,28.15,59.74,223.56,1.3236,294.9,3
2026-02-04T09:45:00+00:00,DEV_065_MA,mall,65,28.64,66.33,220.38,1.2235,263.34,0
2026-02-04T10:00:00+00:00,DEV_065_MA,mall,65,29.13,64.07,219.24,1.6498,375.74,8
2026-02-04T10:15:00+00:00,DEV_065_MA,mall,65,29.94,63.35,221.07,1.4029,314.12,2
2026-02-04T10:30:00+00:00,DEV_065_MA,mall,65,29.06,62.21,219.28,1.5653,352.3,6
2026-02-04T10:45:00+00:00,DEV_065_MA,mall,65,29.35,60.25,218.93,1.5494,346.96,5
2026-02-04T11:00:00+00:00,DEV_065_MA,mall,65,29.22,58.9,218.52,1.6789,377.71,5
2026-02-04T11:15:00+00:00,DEV_065_MA,mall,65,29.76,61.0,221.96,1.7405,404.37,7
2026-02-04T11:30:00+00:00,DEV_065_MA,mall,65,29.89,52.41,219.67,1.5675,343.22,3
2026-02-04T11:45:00+00:00,DEV_065_MA,mall,65,29.76,46.41,221.4,1.5584,337.96,2
2026-02-04T12:00:00+00:00,DEV_065_MA,mall,65,30.51,58.96,219.07,1.8938,422.28,7
2026-02-04T12:15:00+00:00,DEV_065_MA,mall,65,30.04,66.29,222.44,1.8347,413.19,6
2026-02-04T12:30:00+00:00,DEV_065_MA,mall,65,29.47,63.6,219.38,1.6575,364.29,2
2026-02-04T12:45:00+00:00,DEV_065_MA,mall,65,30.17,52.25,221.52,1.7055,387.57,3
2026-02-04T13:00:00+00:00,DEV_065_MA,mall,65,29.75,54.39,221.17,1.7182,386.12,2
2026-02-04T13:15:00+00:00,DEV_065_MA,mall,65,29.82,61.59,215.0,1.6894,361.96,2
2026-02-04T13:30:00+00:00,DEV_065_MA,mall,65,29.35,53.68,222.89,1.8683,429.66,4
2026-02-04T13:45:00+00:00,DEV_065_MA,mall,65,29.18,48.35,219.83,1.7764,403.64,4
2026-02-04T14:00:00+00:00,DEV_065_MA,mall,65,29.68,62.87,219.92,1.8518,410.97,4
2026-02-04T14:15:00+00:00,DEV_065_MA,mall,65,29.61,68.25,215.43,1.8867,408.45,5
2026-02-04T14:30:00+00:00,DEV_065_MA,mall,65,29.12,58.7,224.44,1.8666,430.37,5
2026-02-04T14:45:00+00:00,DEV_065_MA,mall,65,29.04,53.76,218.42,1.7749,396.62,3
2026-02-04T15:00:00+00:00,DEV_065_MA,mall,65,28.62,65.82,218.34,1.8945,419.19,6
2026-02-04T15:15:00+00:00,DEV_065_MA,mall,65,28.31,73.62,220.44,1.6387,364.97,1
2026-02-04T15:30:00+00:00,DEV_065_MA,mall,65,27.48,62.89,218.62,1.8059,394.51,4
2026-02-04T15:45:00+00:00,DEV_065_MA,mall,65,28.99,46.83,219.29,1.7753,400.9,4
2026-02-04T16:00:00+00:00,DEV_065_MA,mall,65,27.05,64.78,222.9,1.635,357.96,2
2026-02-04T16:15:00+00:00,DEV_065_MA,mall,65,27.27,66.0,220.08,1.9129,439.49,8
2026-02-04T16:30:00+00:00,DEV_065_MA,mall,65,27.52,60.12,221.1,1.7199,378.2,3
2026-02-04T16:45:00+00:00,DEV_065_MA,mall,65,27.99,51.64,220.29,1.7396,389.98,4
2026-02-04T17:00:00+00:00,DEV_065_MA,mall,65,25.37,60.36,221.57,1.5357,330.41,2
2026-02-04T17:15:00+00:00,DEV_065_MA,mall,65,26.51,63.17,216.98,1.4677,303.03,0
2026-02-04T17:30:00+00:00,DEV_065_MA,mall,65,26.74,60.48,219.32,1.4234,312.44,0
2026-02-04T17:45:00+00:00,DEV_065_MA,mall,65,26.19,54.24,218.73,1.4429,311.95,0
2026-02-04T18:00:00+00:00,DEV_065_MA,mall,65,25.13,55.1,223.5,1.4067,319.54,3
2026-02-04T18:15:00+00:00,DEV_065_MA,mall,65,24.35,69.78,216.46,1.4942,337.46,5
2026-02-04T18:30:00+00:00,DEV_065_MA,mall,65,25.0,54.77,217.9,1.4799,332.86,3
2026-02-04T18:45:00+00:00,DEV_065_MA,mall,65,24.0,59.52,223.31,1.4697,332.1,4
2026-02-04T19:00:00+00:00,DEV_065_MA,mall,65,24.0,66.53,221.72,1.3099,289.92,3
2026-02-04T19:15:00+00:00,DEV_065_MA,mall,65,24.0,65.12,220.51,1.2379,265.45,1
2026-02-04T19:30:00+00:00,DEV_065_MA,mall,65,24.0,62.39,222.48,1.233,270.27,0
2026-02-04T19:45:00+00:00,DEV_065_MA,mall,65,24.0,61.35,215.0,1.286,280.02,2
2026-02-04T20:00:00+00:00,DEV_065_MA,mall,65,24.0,64.79,217.65,1.0859,230.5,0
2026-02-04T20:15:00+00:00,DEV_065_MA,mall,65,24.0,77.4,219.97,1.2119,270.36,2
2026-02-04T20:30:00+00:00,DEV_065_MA,mall,65,24.0,65.15,221.35,1.2315,274.73,4
2026-02-04T20:45:00+00:00,DEV_065_MA,mall,65,24.0,57.32,219.22,1.2067,260.0,2
2026-02-04T21:00:00+00:00,DEV_065_MA,mall,65,24.0,63.92,223.11,1.1372,268.86,4
2026-02-04T21:15:00+00:00,DEV_065_MA,mall,65,24.0,52.21,219.74,1.1072,242.87,2
2026-02-04T21:30:00+00:00,DEV_065_MA,mall,65,24.0,63.83,221.63,1.1311,252.58,2
2026-02-04T21:45:00+00:00,DEV_065_MA,mall,65,24.0,58.74,219.38,1.0857,239.38,1
2026-02-04T22:00:00+00:00,DEV_065_MA,mall,65,24.0,55.3,223.16,0.9914,215.27,0
2026-02-04T22:15:00+00:00,DEV_065_MA,mall,65,24.0,51.62,219.15,0.9807,213.01,0
2026-02-04T22:30:00+00:00,DEV_065_MA,mall,65,16.191352578863956,72.08,217.87,0.959,202.12,0
2026-02-04T22:45:00+00:00,DEV_065_MA,mall,65,24.0,67.64,218.02,0.9617,200.05,0
2026-02-04T23:00:00+00:00,DEV_065_MA,mall,65,24.0,69.14,219.04,0.4798,102.05,0
2026-02-04T23:15:00+00:00,DEV_065_MA,mall,65,24.0,56.6,220.9,0.4967,110.12,1
2026-02-04T23:30:00+00:00,DEV_065_MA,mall,65,24.0,62.04,218.07,0.4815,102.63,0
2026-02-04T23:45:00+00:00,DEV_065_MA,mall,65,24.0,54.57,219.34,0.4898,106.99,1
2026-02-01T00:00:00+00:00,DEV_066_MA,mall,66,24.0,69.76,220.77,0.4184,90.49,0
2026-02-01T00:15:00+00:00,DEV_066_MA,mall,66,24.0,52.53,220.63,0.4498,97.01,0
2026-02-01T00:30:00+00:00,DEV_066_MA,mall,66,24.0,54.62,221.22,0.5032,114.67,2
2026-02-01T00:45:00+00:00,DEV_066_MA,mall,66,24.0,69.96,219.42,0.4764,111.96,2
2026-02-01T01:00:00+00:00,DEV_066_MA,mall,66,24.0,67.91,220.01,0.441,96.39,0
2026-02-01T01:15:00+00:00,DEV_066_MA,mall,66,24.0,60.4,221.01,0.4869,107.04,1
2026-02-01T01:30:00+00:00,DEV_066_MA,mall,66,24.0,62.76,216.12,0.4428,97.98,1
2026-02-01T01:45:00+00:00,DEV_066_MA,mall,66,24.0,69.25,217.77,0.4228,94.49,1
2026-02-01T02:00:00+00:00,DEV_066_MA,mall,66,24.0,51.52,217.85,0.4564,101.82,1
2026-02-01T02:15:00+00:00,DEV_066_MA,mall,66,24.0,53.18,223.07,0.4547,100.71,0
2026-02-01T02:30:00+00:00,DEV_066_MA,mall,66,24.0,66.4,218.16,0.4682,107.36,2
2026-02-01T02:45:00+00:00,DEV_066_MA,mall,66,24.0,55.4,219.62,0.4623,102.2,1
2026-02-01T03:00:00+00:00,DEV_066_MA,mall,66,24.0,51.05,220.66,0.4649,103.68,1
2026-02-01T03:15:00+00:00,DEV_066_MA,mall,66,24.0,59.61,217.54,0.4494,95.04,0
2026-02-01T03:30:00+00:00,DEV_066_MA,mall,66,24.0,54.56,221.91,0.4983,121.46,3
2026-02-01T03:45:00+00:00,DEV_066_MA,mall,66,24.0,68.84,220.02,0.4712,103.76,0
2026-02-01T04:00:00+00:00,DEV_066_MA,mall,66,24.0,63.5,219.75,0.4328,93.78,0
2026-02-01T04:15:00+00:00,DEV_066_MA,mall,66,24.0,57.51,222.05,0.4904,118.96,3
2026-02-01T04:30:00+00:00,DEV_066_MA,mall,66,24.0,54.24,216.07,0.4915,106.02,1
2026-02-01T04:45:00+00:00,DEV_066_MA,mall,66,24.0,63.92,221.42,0.4402,101.26,1
2026-02-01T05:00:00+00:00,DEV_066_MA,mall,66,24.0,68.13,219.14,0.4868,110.15,1
2026-02-01T05:15:00+00:00,DEV_066_MA,mall,66,24.03,60.79,217.9,0.4858,107.69,1
2026-02-01T05:30:00+00:00,DEV_066_MA,mall,66,24.0,54.89,221.64,0.5016,106.93,0
2026-02-01T05:45:00+00:00,DEV_066_MA,mall,66,24.0,56.96,220.08,0.5343,123.77,2
2026-02-01T06:00:00+00:00,DEV_066_MA,mall,66,25.37,64.47,219.52,1.0386,225.43,1
2026-02-01T06:15:00+00:00,DEV_066_MA,mall,66,24.58,68.03,220.31,0.978,209.1,0
2026-02-01T06:30:00+00:00,DEV_066_MA,mall,66,24.95,52.07,216.33,0.9887,207.37,0
2026-02-01T06:45:00+00:00,DEV_066_MA,mall,66,25.23,55.32,223.59,0.9992,213.56,0
2026-02-01T07:00:00+00:00,DEV_066_MA,mall,66,26.31,54.18,218.17,1.0324,223.7,0
2026-02-01T07:15:00+00:00,DEV_066_MA,mall,66,26.23,59.15,216.71,1.1649,266.75,4
2026-02-01T07:30:00+00:00,DEV_066_MA,mall,66,26.01,67.07,217.78,1.0136,213.16,0
2026-02-01T07:45:00+00:00,DEV_066_MA,mall,66,26.79,53.99,217.54,1.0601,233.43,1
2026-02-01T08:00:00+00:00,DEV_066_MA,mall,66,26.58,64.11,223.24,1.1431,249.82,1
2026-02-01T08:15:00+00:00,DEV_066_MA,mall,66,26.84,63.58,217.61,1.1435,236.7,0
2026-02-01T08:30:00+00:00,DEV_066_MA,mall,66,28.29,63.06,222.31,1.1352,246.63,0
2026-02-01T08:45:00+00:00,DEV_066_MA,mall,66,28.5,69.11,221.71,1.1375,252.16,0
2026-02-01T09:00:00+00:00,DEV_066_MA,mall,66,29.03,52.7,221.43,1.3165,293.34,2
2026-02-01T09:15:00+00:00,DEV_066_MA,mall,66,28.03,56.05,221.05,1.2456,281.48,2
2026-02-01T09:30:00+00:00,DEV_066_MA,mall,66,28.92,62.25,217.7,1.33,298.84,4
2026-02-01T09:45:00+00:00,DEV_066_MA,mall,66,28.51,48.37,220.2,1.3666,302.98,3
2026-02-01T10:00:00+00:00,DEV_066_MA,mall,66,-24.01941465607356,52.46,218.75,1.5935,369.92,6
2026-02-01T10:15:00+00:00,DEV_066_MA,mall,66,29.18,73.54,221.07,1.4596,319.61,3
2026-02-01T10:30:00+00:00,DEV_066_MA,mall,66,29.21,62.47,219.75,1.6032,368.93,6
2026-02-01T10:45:00+00:00,DEV_066_MA,mall,66,29.41,57.83,218.94,1.6046,371.17,8
2026-02-01T11:00:00+00:00,DEV_066_MA,mall,66,29.9,62.85,222.01,1.5695,359.57,3
2026-02-01T11:15:00+00:00,DEV_066_MA,mall,66,29.92,50.77,223.17,1.7057,402.09,6
2026-02-01T11:30:00+00:00,DEV_066_MA,mall,66,29.17,47.5,219.86,1.5307,341.12,2
2026-02-01T11:45:00+00:00,DEV_066_MA,mall,66,29.79,63.68,218.19,1.4527,305.55,0
2026-02-01T12:00:00+00:00,DEV_066_MA,mall,66,29.07,62.76,220.32,1.6589,365.24,3
2026-02-01T12:15:00+00:00,DEV_066_MA,mall,66,30.47,60.64,218.35,1.7597,393.34,5
2026-02-01T12:30:00+00:00,DEV_066_MA,mall,66,29.59,68.49,222.32,1.8065,402.18,5
2026-02-01T12:45:00+00:00,DEV_066_MA,mall,66,29.97,63.13,216.83,1.791,402.02,5
2026-02-01T13:00:00+00:00,DEV_066_MA,mall,66,29.61,50.56,218.13,1.7955,401.3,3
2026-02-01T13:15:00+00:00,DEV_066_MA,mall,66,30.19,62.25,216.89,1.7786,394.48,4
2026-02-01T13:30:00+00:00,DEV_066_MA,mall,66,29.72,62.5,215.0,2.011,454.41,8
2026-02-01T13:45:00+00:00,DEV_066_MA,mall,66,30.23,77.28,219.4,1.9012,435.7,6
2026-02-01T14:00:00+00:00,DEV_066_MA,mall,66,29.31,55.65,218.2,1.7136,371.12,2
2026-02-01T14:15:00+00:00,DEV_066_MA,mall,66,29.83,57.83,221.19,1.6891,371.37,1
2026-02-01T14:30:00+00:00,DEV_066_MA,mall,66,29.32,58.24,220.58,1.9068,435.56,6
2026-02-01T14:45:00+00:00,DEV_066_MA,mall,66,30.18,66.81,223.82,1.7804,407.81,3
